window_id,window_start,cryptocurrency,tweet_count,mean_sentiment,sentiment_std,positive_ratio,negative_ratio,synthetic_count,policy_action,action_taken,oracle_triggered,agent,dataset
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,163,0.01800881030517944,0.2822268438122918,0.08588957055214724,0.05521472392638037,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,193,0.028603083048729997,0.24906065212598832,0.06735751295336788,0.03626943005181347,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,178,0.013182100269608608,0.21279924761825703,0.028089887640449437,0.028089887640449437,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,75,-0.028917065653949987,0.27404170723641247,0.04,0.08,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T115500Z,2022-11-30 11:55:00+00:00,BTC,36,-0.011464060594638184,0.2813394147648612,0.027777777777777776,0.08333333333333333,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T091000Z,2022-11-30 09:10:00+00:00,ETH,5,0.026030932925641515,0.02946993860947657,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,39,0.03423685145874817,0.08277549571183657,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,63,0.02948334165627046,0.17024522991489507,0.031746031746031744,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,75,-0.003521992942939205,0.1962158980792709,0.013333333333333334,0.02666666666666667,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,69,0.04705756920916229,0.22718818015685305,0.057971014492753624,0.028985507246376812,0,BUY,BUY,False,fingpt,jitter_5
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,63,0.039929402046023854,0.2645052122934936,0.06349206349206349,0.047619047619047616,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,65,0.03177512411314706,0.15092623505679958,0.046153846153846156,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,64,0.0428650015965104,0.23318275260571888,0.0625,0.015625,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,56,0.029384100077939877,0.1037456810374348,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,67,0.020898277787908676,0.21449053081016392,0.029850746268656716,0.029850746268656716,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,92,0.014911507681498057,0.21526347707692273,0.043478260869565216,0.043478260869565216,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,59,0.02294464672962992,0.16312227952923902,0.03389830508474576,0.01694915254237288,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,56,0.040855757093855305,0.23869184898583104,0.05357142857142857,0.03571428571428571,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,64,0.06913330276438498,0.23691089368297905,0.078125,0.015625,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,61,0.00736874899994885,0.14871204880003264,0.01639344262295082,0.01639344262295082,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,66,0.02339701183761159,0.15206849194232386,0.015151515151515152,0.015151515151515152,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,56,0.06626000238715539,0.22877132130289618,0.08928571428571429,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,59,0.0907767347959896,0.2382836891244113,0.0847457627118644,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,67,0.027730825968753935,0.19194527972388528,0.029850746268656716,0.029850746268656716,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,65,-0.006501168900957474,0.24236563471037592,0.03076923076923077,0.06153846153846154,0,BUY,BUY,False,fingpt,jitter_5
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,64,0.037072417020681286,0.17643757006620783,0.03125,0.015625,0,BUY,BUY,False,fingpt,jitter_5
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,90,0.04305732396120825,0.15187524291329657,0.03333333333333333,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,94,0.026162247193303505,0.20063087934313864,0.031914893617021274,0.02127659574468085,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,72,0.04214842488161391,0.19813348841560618,0.05555555555555555,0.013888888888888888,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,58,0.03587100751184185,0.2379277695788862,0.05172413793103448,0.017241379310344827,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,67,-0.014031440513069506,0.23322668727825746,0.029850746268656716,0.05970149253731343,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,67,0.06454791086934396,0.2145130466108469,0.05970149253731343,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,72,0.013194616961603352,0.2028817790791351,0.041666666666666664,0.041666666666666664,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,72,0.0495278555770508,0.21998386567623496,0.05555555555555555,0.013888888888888888,0,BUY,BUY,False,fingpt,jitter_5
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,70,0.04494215235380187,0.148864415196727,0.04285714285714286,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,72,0.009580794851192159,0.19963737313717722,0.027777777777777776,0.027777777777777776,0,BUY,BUY,False,fingpt,jitter_5
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,89,0.051458786325424576,0.22397303431317034,0.056179775280898875,0.011235955056179775,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,23,0.008373653759127039,0.17584225520189628,0.0,0.043478260869565216,0,HOLD,HOLD,False,fingpt,jitter_5
ETH_20221130T115500Z,2022-11-30 11:55:00+00:00,ETH,14,0.014487485201763245,0.05679757021882754,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_5
BTC_20221130T090000Z,2022-11-30 09:00:00+00:00,BTC,3,0.147968896664679,0.15261596656133397,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T090500Z,2022-11-30 09:05:00+00:00,BTC,26,0.06824574784304087,0.21443187163830224,0.07692307692307693,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T091000Z,2022-11-30 09:10:00+00:00,BTC,62,0.044378462472870465,0.2637684057332051,0.08064516129032258,0.03225806451612903,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,106,0.019189364030816638,0.2447333683994919,0.05660377358490566,0.04716981132075472,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,122,0.043489332387193304,0.20631908977428817,0.06557377049180328,0.00819672131147541,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,124,0.007766343180030095,0.25911654827302283,0.04838709677419355,0.04838709677419355,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,146,0.04052388868358444,0.2775997175019657,0.0821917808219178,0.03424657534246575,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,171,-0.0044014863778799,0.2422907006626487,0.023391812865497075,0.05263157894736842,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,161,0.020071512840179176,0.22853587579632584,0.049689440993788817,0.031055900621118012,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,133,0.024970640673449163,0.24789537305581308,0.03759398496240601,0.03759398496240601,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,169,0.04100631519094021,0.17943127368629352,0.03550295857988166,0.01775147928994083,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,173,0.012043918991687488,0.2134896732506601,0.04046242774566474,0.023121387283236993,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,168,0.04244849859692509,0.1552447169479023,0.02976190476190476,0.011904761904761904,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,147,0.033429300684963345,0.22068095556020847,0.04081632653061224,0.02040816326530612,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,159,0.010076367571575076,0.22860208551997951,0.03773584905660377,0.0440251572327044,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,156,-0.0009840476111723877,0.23195746694139238,0.019230769230769232,0.05128205128205128,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,152,0.04387217902235294,0.19696528543947942,0.06578947368421052,0.019736842105263157,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,150,-0.00743406431128583,0.2752188543340077,0.04666666666666667,0.06666666666666667,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,156,0.021770682729159788,0.22623803112453877,0.038461538461538464,0.03205128205128205,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,165,0.020159798245312586,0.19271834016857842,0.030303030303030304,0.012121212121212121,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,145,0.008484950134980265,0.2514797026935519,0.05517241379310345,0.041379310344827586,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,178,0.02036743443145343,0.26007164637022745,0.06741573033707865,0.056179775280898875,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,152,0.004386646084879559,0.19545276337330367,0.02631578947368421,0.02631578947368421,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,179,0.016863651245874058,0.22801148909772595,0.05027932960893855,0.0335195530726257,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,179,0.02310709452110878,0.19156667577407355,0.0335195530726257,0.027932960893854747,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,185,0.008791454579379103,0.24054745437617372,0.043243243243243246,0.032432432432432434,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,201,0.011005587783174132,0.2470926576849917,0.06965174129353234,0.04975124378109453,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,186,0.017131301521834338,0.24943324013540094,0.053763440860215055,0.043010752688172046,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,164,0.04730568853456799,0.26275576830631503,0.07926829268292683,0.04878048780487805,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T112500Z,2022-11-30 11:25:00+00:00,BTC,175,0.038990038383219905,0.22235072234000303,0.04,0.04,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T113000Z,2022-11-30 11:30:00+00:00,BTC,183,0.003427613345916308,0.257986910265129,0.04918032786885246,0.0546448087431694,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T113500Z,2022-11-30 11:35:00+00:00,BTC,181,0.03891561091337248,0.24415474238307464,0.0718232044198895,0.027624309392265192,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T114000Z,2022-11-30 11:40:00+00:00,BTC,143,0.032479386972068064,0.22558768908206994,0.055944055944055944,0.027972027972027972,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T114500Z,2022-11-30 11:45:00+00:00,BTC,110,0.010203336204656134,0.21081215547265988,0.045454545454545456,0.01818181818181818,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T115000Z,2022-11-30 11:50:00+00:00,BTC,85,-0.0018146801959065932,0.26883216161836737,0.047058823529411764,0.058823529411764705,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T115500Z,2022-11-30 11:55:00+00:00,BTC,60,-0.0296464187791571,0.2560215362545319,0.016666666666666666,0.06666666666666667,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T120000Z,2022-11-30 12:00:00+00:00,BTC,35,0.03208569910909448,0.2722527282324829,0.05714285714285714,0.05714285714285714,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T120500Z,2022-11-30 12:05:00+00:00,BTC,15,-0.0788968779767553,0.28546791098863183,0.0,0.13333333333333333,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T090000Z,2022-11-30 09:00:00+00:00,ETH,1,0.0143337622284889,0.0,0.0,0.0,0,BUY,BUY,False,fingpt,jitter_15
ETH_20221130T090500Z,2022-11-30 09:05:00+00:00,ETH,16,0.02411136467708273,0.06269642894645887,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T091000Z,2022-11-30 09:10:00+00:00,ETH,28,0.015566713808636567,0.11180642361571487,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T091500Z,2022-11-30 09:15:00+00:00,ETH,33,0.02116615296990582,0.07193830918808575,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T092000Z,2022-11-30 09:20:00+00:00,ETH,40,0.028409187193028616,0.2548441421302541,0.05,0.025,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T092500Z,2022-11-30 09:25:00+00:00,ETH,56,-0.013810321256252278,0.19144734523099863,0.0,0.03571428571428571,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T093000Z,2022-11-30 09:30:00+00:00,ETH,69,0.07449136463844258,0.22570996325038017,0.07246376811594203,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T093500Z,2022-11-30 09:35:00+00:00,ETH,65,0.041468527984733765,0.17792843111175252,0.046153846153846156,0.015384615384615385,0,BUY,BUY,False,fingpt,jitter_15
ETH_20221130T094000Z,2022-11-30 09:40:00+00:00,ETH,67,0.020109829284361926,0.2295638427287762,0.05970149253731343,0.029850746268656716,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T094500Z,2022-11-30 09:45:00+00:00,ETH,75,0.013036478012800206,0.18168959852594707,0.02666666666666667,0.02666666666666667,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T095000Z,2022-11-30 09:50:00+00:00,ETH,59,0.05796950248906671,0.23398336964934707,0.06779661016949153,0.01694915254237288,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T095500Z,2022-11-30 09:55:00+00:00,ETH,67,0.0387203535899075,0.17983370272683258,0.029850746268656716,0.014925373134328358,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T100000Z,2022-11-30 10:00:00+00:00,ETH,59,0.032716065913565066,0.09962507894425332,0.01694915254237288,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T100500Z,2022-11-30 10:05:00+00:00,ETH,79,0.007273932588817194,0.23371548878396844,0.05063291139240506,0.05063291139240506,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T101000Z,2022-11-30 10:10:00+00:00,ETH,69,0.03806680094018793,0.21202857198290362,0.028985507246376812,0.028985507246376812,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T101500Z,2022-11-30 10:15:00+00:00,ETH,54,0.011241659573796721,0.15243472791864845,0.018518518518518517,0.018518518518518517,0,BUY,BUY,False,fingpt,jitter_15
ETH_20221130T102000Z,2022-11-30 10:20:00+00:00,ETH,53,0.026186521630734188,0.23998725229715567,0.05660377358490566,0.03773584905660377,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T102500Z,2022-11-30 10:25:00+00:00,ETH,69,0.06438130256382452,0.24541097554876803,0.08695652173913043,0.014492753623188406,0,BUY,BUY,False,fingpt,jitter_15
ETH_20221130T103000Z,2022-11-30 10:30:00+00:00,ETH,76,0.05877416616452759,0.18400020166207384,0.05263157894736842,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T103500Z,2022-11-30 10:35:00+00:00,ETH,59,0.06948344155325223,0.1983717171986685,0.05084745762711865,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T104000Z,2022-11-30 10:40:00+00:00,ETH,46,0.02999173031876916,0.16600023743480916,0.021739130434782608,0.021739130434782608,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T104500Z,2022-11-30 10:45:00+00:00,ETH,68,0.025433213052832897,0.12725682393216642,0.014705882352941176,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T105000Z,2022-11-30 10:50:00+00:00,ETH,88,0.006481982577084134,0.24015973571305077,0.045454545454545456,0.056818181818181816,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T105500Z,2022-11-30 10:55:00+00:00,ETH,81,0.02078416030624029,0.17766459842076257,0.024691358024691357,0.012345679012345678,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T110000Z,2022-11-30 11:00:00+00:00,ETH,68,0.032119705643066584,0.1963204654596726,0.04411764705882353,0.029411764705882353,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T110500Z,2022-11-30 11:05:00+00:00,ETH,77,0.04494724803688851,0.1994823610233344,0.05194805194805195,0.012987012987012988,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T111000Z,2022-11-30 11:10:00+00:00,ETH,73,0.028873784786524026,0.27533363411739786,0.0684931506849315,0.0410958904109589,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T111500Z,2022-11-30 11:15:00+00:00,ETH,57,0.014731256634389102,0.1385909023328442,0.017543859649122806,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T112000Z,2022-11-30 11:20:00+00:00,ETH,68,0.0273121962090954,0.24350248223206444,0.058823529411764705,0.029411764705882353,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T112500Z,2022-11-30 11:25:00+00:00,ETH,64,0.05675082844390998,0.21768482104755293,0.0625,0.03125,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T113000Z,2022-11-30 11:30:00+00:00,ETH,76,0.02886195031092746,0.16970154607858162,0.02631578947368421,0.013157894736842105,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T113500Z,2022-11-30 11:35:00+00:00,ETH,81,0.04503961262741574,0.24227252310643738,0.06172839506172839,0.024691358024691357,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T114000Z,2022-11-30 11:40:00+00:00,ETH,66,0.00783209409564731,0.07578498611514482,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T114500Z,2022-11-30 11:45:00+00:00,ETH,54,0.03160452321861629,0.25286450967418783,0.05555555555555555,0.037037037037037035,0,BUY,BUY,False,fingpt,jitter_15
ETH_20221130T115000Z,2022-11-30 11:50:00+00:00,ETH,32,0.092465786379762,0.2832622507329853,0.09375,0.03125,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T115500Z,2022-11-30 11:55:00+00:00,ETH,23,0.011567418665989579,0.08983318130269177,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T120000Z,2022-11-30 12:00:00+00:00,ETH,13,0.02347372422138084,0.05190742594628798,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
ETH_20221130T120500Z,2022-11-30 12:05:00+00:00,ETH,6,-0.017440366558730616,0.03685591227171113,0.0,0.0,0,HOLD,HOLD,False,fingpt,jitter_15
BTC_20221130T085000Z,2022-11-30 08:50:00+00:00,BTC,13,0.04541885473120671,0.19419732518888727,0.07692307692307693,0.0,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T085500Z,2022-11-30 08:55:00+00:00,BTC,26,0.07439871261326167,0.1815399932843334,0.038461538461538464,0.0,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T090000Z,2022-11-30 09:00:00+00:00,BTC,47,0.0013748668926827404,0.3170873532394642,0.0851063829787234,0.0851063829787234,0,HOLD,HOLD,True,fingpt,jitter_30
BTC_20221130T090500Z,2022-11-30 09:05:00+00:00,BTC,58,0.07210644650883202,0.2278623437804156,0.08620689655172414,0.017241379310344827,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T091000Z,2022-11-30 09:10:00+00:00,BTC,92,0.03223011895771259,0.21516276907210768,0.05434782608695652,0.021739130434782608,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T091500Z,2022-11-30 09:15:00+00:00,BTC,72,0.0075859589916136465,0.20760091057691346,0.041666666666666664,0.027777777777777776,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T092000Z,2022-11-30 09:20:00+00:00,BTC,89,0.03391587871304723,0.24360854423550507,0.0449438202247191,0.02247191011235955,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T092500Z,2022-11-30 09:25:00+00:00,BTC,107,0.019733045493887963,0.2442166890979866,0.06542056074766354,0.037383177570093455,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T093000Z,2022-11-30 09:30:00+00:00,BTC,139,0.028848902469755494,0.26890668198599993,0.06474820143884892,0.04316546762589928,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T093500Z,2022-11-30 09:35:00+00:00,BTC,116,0.028351466906064278,0.27643518250437515,0.06896551724137931,0.0603448275862069,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T094000Z,2022-11-30 09:40:00+00:00,BTC,134,0.018021612344726694,0.229457875614895,0.04477611940298507,0.022388059701492536,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T094500Z,2022-11-30 09:45:00+00:00,BTC,159,0.012220031051726633,0.21836241897609968,0.025157232704402517,0.03773584905660377,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T095000Z,2022-11-30 09:50:00+00:00,BTC,168,0.013175152627462963,0.18814219441824545,0.02976190476190476,0.011904761904761904,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T095500Z,2022-11-30 09:55:00+00:00,BTC,162,0.021444914782028857,0.20528953467637862,0.030864197530864196,0.030864197530864196,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T100000Z,2022-11-30 10:00:00+00:00,BTC,159,0.04257370722509404,0.22629277827673325,0.050314465408805034,0.031446540880503145,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T100500Z,2022-11-30 10:05:00+00:00,BTC,154,0.02058915825947731,0.19972199224429588,0.032467532467532464,0.032467532467532464,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T101000Z,2022-11-30 10:10:00+00:00,BTC,166,0.009250884920538186,0.25121862368828496,0.04216867469879518,0.04216867469879518,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T101500Z,2022-11-30 10:15:00+00:00,BTC,163,0.023821702358410014,0.20024344434962638,0.03067484662576687,0.03067484662576687,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T102000Z,2022-11-30 10:20:00+00:00,BTC,170,0.011998099373543961,0.2113849721089529,0.023529411764705882,0.029411764705882353,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T102500Z,2022-11-30 10:25:00+00:00,BTC,148,0.010273110930103097,0.2741252954701733,0.060810810810810814,0.05405405405405406,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T103000Z,2022-11-30 10:30:00+00:00,BTC,162,0.021830849935887027,0.1773095347363089,0.024691358024691357,0.018518518518518517,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T103500Z,2022-11-30 10:35:00+00:00,BTC,158,0.044515050290435364,0.24708743986400877,0.0759493670886076,0.03164556962025317,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T104000Z,2022-11-30 10:40:00+00:00,BTC,177,-0.0005766914862781733,0.23532715652611044,0.03954802259887006,0.05084745762711865,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T104500Z,2022-11-30 10:45:00+00:00,BTC,159,-0.008142073392727468,0.16399027372971492,0.012578616352201259,0.025157232704402517,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T105000Z,2022-11-30 10:50:00+00:00,BTC,159,0.024361011624898544,0.24776768992955386,0.06289308176100629,0.031446540880503145,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T105500Z,2022-11-30 10:55:00+00:00,BTC,152,0.044345511607580664,0.23369873997266488,0.09210526315789473,0.013157894736842105,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T110000Z,2022-11-30 11:00:00+00:00,BTC,164,0.005944764031460725,0.21689624503277258,0.036585365853658534,0.036585365853658534,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T110500Z,2022-11-30 11:05:00+00:00,BTC,177,0.031108347286001942,0.2471752643000628,0.07344632768361582,0.03954802259887006,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T111000Z,2022-11-30 11:10:00+00:00,BTC,180,0.04267538973233766,0.2255492315189924,0.06111111111111111,0.022222222222222223,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T111500Z,2022-11-30 11:15:00+00:00,BTC,195,0.011939561617775598,0.26915794108224633,0.05641025641025641,0.06153846153846154,0,HOLD,HOLD,False,fingpt,jitter_30
BTC_20221130T112000Z,2022-11-30 11:20:00+00:00,BTC,202,0.0033268135612701316,0.2382200062811301,0.039603960396039604,0.0594059405940594,0,HOLD,HOLD,False,fingpt,jitter_30
